distance_m,elevation_m
202.977851421674,11.8619995117187
203.310057397814,11.8618230819702
203.642263373954,11.8615226745605
203.974469350094,11.8612928390502
204.306675326235,11.8611164093017
204.638881302375,11.8510599136352
204.971087278515,11.850845336914
205.303293254655,11.8472747802734
205.635499230796,11.8407039642333
205.967705206936,11.8406143188476
206.299911183076,11.8435468673706
206.632117159216,11.8536405563354
206.964323135356,11.8602590560913
207.296529111497,11.8572654724121
207.628735087637,11.849549293518
207.960941063777,11.8423557281494
208.293147039917,11.8270254135131
208.625353016058,11.8196372985839
208.957558992198,11.8201360702514
209.289764968338,11.824010848999
209.621970944478,11.8299570083618
209.954176920618,11.8299236297607
210.286382896759,11.8243160247802
210.618588872899,11.813829421997
210.950794849039,11.8188371658325
211.283000825179,11.8195962905883
211.615206801319,11.8276643753051
211.94741277746,11.8280000686645
212.2796187536,11.8325386047363
212.61182472974,11.8332681655883
212.94403070588,11.8381252288818
213.276236682021,11.8358221054077
213.608442658161,11.831314086914
213.940648634301,11.8280153274536
214.272854610441,11.8213100433349
214.605060586581,11.8213081359863
214.937266562722,11.8113059997558
215.269472538862,11.8113040924072
215.601678515002,11.8093461990356
215.933884491142,11.8022451400756
216.266090467283,11.7923307418823
216.598296443423,11.7791213989257
216.930502419563,11.7512960433959
217.262708395703,11.7512950897216
217.594914371843,11.7479963302612
217.927120347984,11.7363471984863
218.259326324124,11.7362585067749
218.591532300264,11.7345600128173
218.923738276404,11.7312860488891
219.255944252545,11.7312850952148
219.588150228685,11.7312831878662
219.920356204825,11.7383632659912
220.252562180965,11.7384624481201
220.584768157105,11.7243967056274
220.916974133246,11.6686925888061
221.249180109386,11.6446733474731
221.581386085526,11.6246719360351
221.913592061666,11.59797000885
222.245798037807,11.5912704467773
222.578004013947,11.5924177169799
222.910209990087,11.6012668609619
223.242415966227,11.6012659072875
223.574621942367,11.5923900604248
223.906827918508,11.5366334915161
224.239033894648,11.5113525390625
224.571239870788,11.4813480377197
224.903445846928,11.4346504211425
225.235651823069,11.4154787063598
225.567857799209,11.4028787612915
225.900063775349,11.4035024642944
226.232269751489,11.3975191116333
226.564475727629,11.380723953247
226.89668170377,11.3340082168579
227.22888767991,11.3062133789062
227.56109365605,11.2767839431762
227.89329963219,11.2668991088867
228.22550560833,11.2612409591674
228.557711584471,11.2612400054931
228.889917560611,11.2571287155151
229.222123536751,11.251235961914
229.554329512891,11.2512340545654
229.886535489032,11.2412319183349
230.218741465172,11.2412309646606
230.550947441312,11.2443132400512
230.883153417452,11.247088432312
231.215359393592,11.2408151626586
231.547565369733,11.2409019470214
231.879771345873,11.2541856765747
232.211977322013,11.2610607147216
232.544183298153,11.2645559310913
232.876389274294,11.2812175750732
233.208595250434,11.2845258712768
233.540801226574,11.2912139892578
233.873007202714,11.2912111282348
234.205213178854,11.2881126403808
234.537419154995,11.2758026123046
234.869625131135,11.2597064971923
235.201831107275,11.2528619766235
235.534037083415,11.2489748001098
235.866243059556,11.2291460037231
236.198449035696,11.2220983505249
236.530655011836,11.2178878784179
236.862860987976,11.2083902359008
